# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -5305 6 57 65 26348762 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Icon/Icon.scss
DUPTYPE_WITHIN_SAME_TREE -5305 6 57 65 26354970 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Icon/Icon.699670200795.scss
DUPTYPE_WITHIN_SAME_TREE -5305 6 57 65 26349189 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Icon/Icon.scss
DUPTYPE_WITHIN_SAME_TREE -5305 3 57 65 26349597 5 /openedx/staticfiles/paragon/src/Icon/Icon.scss
DUPTYPE_FIRST_OCCURRENCE 11623 5 57 65 26355455 5 /openedx/staticfiles/templates/bulk_email/edx_ace/bulkemail/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26348030 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationexpiry/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26355510 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationexpiry/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26348015 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationsubmitted/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26355485 5 /openedx/staticfiles/templates/instructor/edx_ace/enrolledunenroll/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26348023 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationapproved/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26347957 5 /openedx/staticfiles/templates/instructor/edx_ace/accountcreationandenrollment/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26355470 5 /openedx/staticfiles/templates/instructor/edx_ace/addbetatester/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26355475 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedenroll/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26355495 5 /openedx/staticfiles/templates/save_for_later/edx_ace/saveforlater/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26355500 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationsubmitted/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26355505 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationapproved/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26347980 5 /openedx/staticfiles/templates/save_for_later/edx_ace/saveforlater/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26347949 5 /openedx/staticfiles/templates/instructor/edx_ace/enrolledunenroll/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26347941 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedunenroll/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26347930 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedenroll/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26347923 5 /openedx/staticfiles/templates/instructor/edx_ace/addbetatester/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26347915 5 /openedx/staticfiles/templates/instructor/edx_ace/enrollenrolled/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26355460 5 /openedx/staticfiles/templates/instructor/edx_ace/removebetatester/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26347906 5 /openedx/staticfiles/templates/instructor/edx_ace/removebetatester/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26355465 5 /openedx/staticfiles/templates/instructor/edx_ace/enrollenrolled/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26355480 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedunenroll/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26355490 5 /openedx/staticfiles/templates/instructor/edx_ace/accountcreationandenrollment/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11623 5 57 65 26347796 5 /openedx/staticfiles/templates/bulk_email/edx_ace/bulkemail/email/head.html
DUPTYPE_FIRST_OCCURRENCE 7421 4 58 65 26356347 5 /openedx/staticfiles/css/vendor/slickgrid/images/down.1eee705eb2e4.gif
DUPTYPE_WITHIN_SAME_TREE -7421 5 58 65 26484642 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/down.1eee705eb2e4.gif
DUPTYPE_WITHIN_SAME_TREE -7421 5 58 65 26479861 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/down.gif
DUPTYPE_WITHIN_SAME_TREE -7421 4 58 65 26345940 5 /openedx/staticfiles/css/vendor/slickgrid/images/down.gif
DUPTYPE_FIRST_OCCURRENCE 12821 6 59 65 26355122 5 /openedx/staticfiles/js/bower/jquery/src/manipulation/var/rcheckableType.19f6af061c62.js
DUPTYPE_WITHIN_SAME_TREE -12821 6 59 65 26351727 5 /openedx/staticfiles/js/bower/jquery/src/manipulation/var/rcheckableType.js
DUPTYPE_WITHIN_SAME_TREE -12821 10 59 65 26354319 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/manipulation/var/rcheckableType.19f6af061c62.js
DUPTYPE_WITHIN_SAME_TREE -12821 11 59 65 26483161 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/manipulation/var/rcheckableType.js
DUPTYPE_WITHIN_SAME_TREE -12821 7 59 65 26483927 5 /openedx/staticfiles/studio/js/bower/jquery/src/manipulation/var/rcheckableType.19f6af061c62.js
DUPTYPE_WITHIN_SAME_TREE -12821 10 59 65 26352107 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/manipulation/var/rcheckableType.js
DUPTYPE_WITHIN_SAME_TREE -12821 7 59 65 26482380 5 /openedx/staticfiles/studio/js/bower/jquery/src/manipulation/var/rcheckableType.js
DUPTYPE_WITHIN_SAME_TREE -12821 11 59 65 26483645 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/manipulation/var/rcheckableType.19f6af061c62.js
DUPTYPE_FIRST_OCCURRENCE 7445 4 60 65 26356345 5 /openedx/staticfiles/css/vendor/slickgrid/images/sort-asc.5be9fbe6d4f5.gif
DUPTYPE_WITHIN_SAME_TREE -7445 4 60 65 26345938 5 /openedx/staticfiles/css/vendor/slickgrid/images/sort-asc.gif
DUPTYPE_WITHIN_SAME_TREE -7445 5 60 65 26484640 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/sort-asc.5be9fbe6d4f5.gif
DUPTYPE_WITHIN_SAME_TREE -7445 5 60 65 26479858 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/sort-asc.gif
DUPTYPE_FIRST_OCCURRENCE 12461 6 60 65 26355085 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/rquery.0cea5be4c1cb.js
DUPTYPE_WITHIN_SAME_TREE -12461 6 60 65 26350225 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/rquery.js
DUPTYPE_FIRST_OCCURRENCE 2489 2 60 65 26358436 5 /openedx/staticfiles/studio-frontend/__mocks__/copy-to-clipboard.ca7eff7a1060.js
DUPTYPE_WITHIN_SAME_TREE -2489 2 60 65 26348662 5 /openedx/staticfiles/studio-frontend/__mocks__/copy-to-clipboard.js
DUPTYPE_FIRST_OCCURRENCE 10119 5 61 65 26356175 5 /openedx/staticfiles/js/bower/jquery/src/var/push.da4387ab5b45.js
DUPTYPE_WITHIN_SAME_TREE -10119 9 61 65 26352111 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/push.js
DUPTYPE_WITHIN_SAME_TREE -10119 5 61 65 26351731 5 /openedx/staticfiles/js/bower/jquery/src/var/push.js
DUPTYPE_WITHIN_SAME_TREE -10119 10 61 65 26483693 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/push.da4387ab5b45.js
DUPTYPE_WITHIN_SAME_TREE -10119 9 61 65 26354389 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/push.da4387ab5b45.js
DUPTYPE_WITHIN_SAME_TREE -10119 10 61 65 26483165 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/push.js
DUPTYPE_WITHIN_SAME_TREE -10119 6 61 65 26484487 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/push.da4387ab5b45.js
DUPTYPE_WITHIN_SAME_TREE -10119 6 61 65 26482384 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/push.js
DUPTYPE_FIRST_OCCURRENCE 389 1 61 65 26358840 5 /openedx/staticfiles/edx-bootstrap/stylelint.config.b44652fe0cce.js
DUPTYPE_WITHIN_SAME_TREE -389 1 61 65 26349946 5 /openedx/staticfiles/edx-bootstrap/stylelint.config.js
DUPTYPE_FIRST_OCCURRENCE 7450 4 62 65 26356351 5 /openedx/staticfiles/css/vendor/slickgrid/images/sort-desc.48fa5621ef13.gif
DUPTYPE_WITHIN_SAME_TREE -7450 4 62 65 26345944 5 /openedx/staticfiles/css/vendor/slickgrid/images/sort-desc.gif
DUPTYPE_WITHIN_SAME_TREE -7450 5 62 65 26479866 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/sort-desc.gif
DUPTYPE_WITHIN_SAME_TREE -7450 5 62 65 26484646 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/sort-desc.48fa5621ef13.gif
DUPTYPE_FIRST_OCCURRENCE 12459 6 62 65 26355084 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/nonce.6390675839ba.js
DUPTYPE_WITHIN_SAME_TREE -12459 6 62 65 26350224 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/nonce.js
DUPTYPE_FIRST_OCCURRENCE 10123 5 62 65 26356181 5 /openedx/staticfiles/js/bower/jquery/src/var/slice.06b38aed4a71.js
DUPTYPE_WITHIN_SAME_TREE -10123 9 62 65 26352119 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/slice.js
DUPTYPE_WITHIN_SAME_TREE -10123 6 62 65 26482390 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/slice.js
DUPTYPE_WITHIN_SAME_TREE -10123 10 62 65 26483171 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/slice.js
DUPTYPE_WITHIN_SAME_TREE -10123 9 62 65 26354396 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/slice.06b38aed4a71.js
DUPTYPE_WITHIN_SAME_TREE -10123 5 62 65 26351741 5 /openedx/staticfiles/js/bower/jquery/src/var/slice.js
DUPTYPE_WITHIN_SAME_TREE -10123 10 62 65 26483699 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/slice.06b38aed4a71.js
DUPTYPE_WITHIN_SAME_TREE -10123 6 62 65 26484493 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/slice.06b38aed4a71.js
DUPTYPE_FIRST_OCCURRENCE 16235 8 63 65 26216433 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/p.b29802c2b555.gif
DUPTYPE_WITHIN_SAME_TREE -16235 8 63 65 26215591 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/p.gif
DUPTYPE_WITHIN_SAME_TREE -16235 9 63 65 26354250 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/p.b29802c2b555.gif
DUPTYPE_WITHIN_SAME_TREE -16235 9 63 65 26353435 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/p.gif
DUPTYPE_FIRST_OCCURRENCE 10111 5 63 65 26356182 5 /openedx/staticfiles/js/bower/jquery/src/var/concat.dbdb2c9d038b.js
DUPTYPE_WITHIN_SAME_TREE -10111 9 63 65 26352120 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/concat.js
DUPTYPE_WITHIN_SAME_TREE -10111 10 63 65 26483172 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/concat.js
DUPTYPE_WITHIN_SAME_TREE -10111 10 63 65 26483700 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/concat.dbdb2c9d038b.js
DUPTYPE_WITHIN_SAME_TREE -10111 5 63 65 26351742 5 /openedx/staticfiles/js/bower/jquery/src/var/concat.js
DUPTYPE_WITHIN_SAME_TREE -10111 6 63 65 26484494 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/concat.dbdb2c9d038b.js
DUPTYPE_WITHIN_SAME_TREE -10111 9 63 65 26354397 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/concat.dbdb2c9d038b.js
DUPTYPE_WITHIN_SAME_TREE -10111 6 63 65 26482391 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/concat.js
DUPTYPE_FIRST_OCCURRENCE 16241 8 64 65 26216428 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ul.a927973f0fae.gif
DUPTYPE_WITHIN_SAME_TREE -16241 9 64 65 26354245 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ul.a927973f0fae.gif
DUPTYPE_WITHIN_SAME_TREE -16241 8 64 65 26215586 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ul.gif
DUPTYPE_WITHIN_SAME_TREE -16241 9 64 65 26353430 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ul.gif
DUPTYPE_FIRST_OCCURRENCE 16219 8 64 65 26216424 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h1.722cff45178a.gif
DUPTYPE_WITHIN_SAME_TREE -16219 8 64 65 26215581 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h1.gif
DUPTYPE_WITHIN_SAME_TREE -16219 9 64 65 26353426 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h1.gif
DUPTYPE_WITHIN_SAME_TREE -16219 9 64 65 26354240 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h1.722cff45178a.gif
DUPTYPE_FIRST_OCCURRENCE 16233 8 64 65 26216422 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ol.bfffb5d68282.gif
DUPTYPE_WITHIN_SAME_TREE -16233 8 64 65 26215579 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ol.gif
DUPTYPE_WITHIN_SAME_TREE -16233 9 64 65 26354238 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ol.bfffb5d68282.gif
DUPTYPE_WITHIN_SAME_TREE -16233 9 64 65 26353424 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ol.gif
DUPTYPE_FIRST_OCCURRENCE 10115 5 64 65 26356183 5 /openedx/staticfiles/js/bower/jquery/src/var/indexOf.fdf0c4d8a782.js
DUPTYPE_WITHIN_SAME_TREE -10115 5 64 65 26351743 5 /openedx/staticfiles/js/bower/jquery/src/var/indexOf.js
DUPTYPE_WITHIN_SAME_TREE -10115 10 64 65 26483701 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/indexOf.fdf0c4d8a782.js
DUPTYPE_WITHIN_SAME_TREE -10115 9 64 65 26352122 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/indexOf.js
DUPTYPE_WITHIN_SAME_TREE -10115 10 64 65 26483173 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/indexOf.js
DUPTYPE_WITHIN_SAME_TREE -10115 6 64 65 26482392 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/indexOf.js
DUPTYPE_WITHIN_SAME_TREE -10115 9 64 65 26354398 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/indexOf.fdf0c4d8a782.js
DUPTYPE_WITHIN_SAME_TREE -10115 6 64 65 26484495 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/indexOf.fdf0c4d8a782.js
DUPTYPE_FIRST_OCCURRENCE 10109 5 64 65 26356173 5 /openedx/staticfiles/js/bower/jquery/src/var/class2type.8beeb098fb5e.js
DUPTYPE_WITHIN_SAME_TREE -10109 10 64 65 26483691 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/class2type.8beeb098fb5e.js
DUPTYPE_WITHIN_SAME_TREE -10109 9 64 65 26354387 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/class2type.8beeb098fb5e.js
DUPTYPE_WITHIN_SAME_TREE -10109 10 64 65 26483163 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/class2type.js
DUPTYPE_WITHIN_SAME_TREE -10109 5 64 65 26351729 5 /openedx/staticfiles/js/bower/jquery/src/var/class2type.js
DUPTYPE_WITHIN_SAME_TREE -10109 6 64 65 26482382 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/class2type.js
DUPTYPE_WITHIN_SAME_TREE -10109 9 64 65 26352109 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/class2type.js
DUPTYPE_WITHIN_SAME_TREE -10109 6 64 65 26484485 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/class2type.8beeb098fb5e.js
DUPTYPE_FIRST_OCCURRENCE 1219 1 65 65 26358823 5 /openedx/staticfiles/paragon/commitlint.config.91f9e7f32297.js
DUPTYPE_WITHIN_SAME_TREE -1219 1 65 65 26349526 5 /openedx/staticfiles/paragon/commitlint.config.js
DUPTYPE_FIRST_OCCURRENCE 12817 6 66 65 26355125 5 /openedx/staticfiles/js/bower/jquery/src/data/var/data_priv.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12817 7 66 65 26483930 5 /openedx/staticfiles/studio/js/bower/jquery/src/data/var/data_priv.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12817 11 66 65 26483648 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_priv.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12817 7 66 65 26483931 5 /openedx/staticfiles/studio/js/bower/jquery/src/data/var/data_user.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12817 11 66 65 26483649 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_user.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12817 6 66 65 26355126 5 /openedx/staticfiles/js/bower/jquery/src/data/var/data_user.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12817 7 66 65 26482412 5 /openedx/staticfiles/studio/js/bower/jquery/src/data/var/data_priv.js
DUPTYPE_WITHIN_SAME_TREE -12817 10 66 65 26354323 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_priv.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12817 7 66 65 26482413 5 /openedx/staticfiles/studio/js/bower/jquery/src/data/var/data_user.js
DUPTYPE_WITHIN_SAME_TREE -12817 10 66 65 26352151 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_priv.js
DUPTYPE_WITHIN_SAME_TREE -12817 6 66 65 26351765 5 /openedx/staticfiles/js/bower/jquery/src/data/var/data_user.js
DUPTYPE_WITHIN_SAME_TREE -12817 10 66 65 26352152 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_user.js
DUPTYPE_WITHIN_SAME_TREE -12817 11 66 65 26483193 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_priv.js
DUPTYPE_WITHIN_SAME_TREE -12817 6 66 65 26351764 5 /openedx/staticfiles/js/bower/jquery/src/data/var/data_priv.js
DUPTYPE_WITHIN_SAME_TREE -12817 11 66 65 26483194 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_user.js
DUPTYPE_WITHIN_SAME_TREE -12817 10 66 65 26354324 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_user.494fafb4dac6.js
DUPTYPE_FIRST_OCCURRENCE 7621 4 66 65 26356904 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/selector.254a3ebd012d.js
DUPTYPE_WITHIN_SAME_TREE -7621 4 66 65 26350182 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/selector.js
DUPTYPE_FIRST_OCCURRENCE 16223 8 66 65 26216437 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h3.ea01b9403dac.gif
DUPTYPE_WITHIN_SAME_TREE -16223 8 66 65 26215595 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h3.gif
DUPTYPE_WITHIN_SAME_TREE -16223 9 66 65 26353439 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h3.gif
DUPTYPE_WITHIN_SAME_TREE -16223 9 66 65 26354254 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h3.ea01b9403dac.gif
DUPTYPE_FIRST_OCCURRENCE 16227 8 67 65 26216430 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h5.bec7854c1ff5.gif
DUPTYPE_WITHIN_SAME_TREE -16227 9 67 65 26353432 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h5.gif
DUPTYPE_WITHIN_SAME_TREE -16227 8 67 65 26215588 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h5.gif
DUPTYPE_WITHIN_SAME_TREE -16227 9 67 65 26354247 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h5.bec7854c1ff5.gif
DUPTYPE_FIRST_OCCURRENCE 16229 8 67 65 26216436 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h6.252b8ff92cb3.gif
DUPTYPE_WITHIN_SAME_TREE -16229 9 67 65 26354253 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h6.252b8ff92cb3.gif
DUPTYPE_WITHIN_SAME_TREE -16229 9 67 65 26353438 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h6.gif
DUPTYPE_WITHIN_SAME_TREE -16229 8 67 65 26215594 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h6.gif
DUPTYPE_FIRST_OCCURRENCE 12457 6 67 65 26355083 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/location.1effe93501b5.js
DUPTYPE_WITHIN_SAME_TREE -12457 6 67 65 26350221 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/location.js
DUPTYPE_FIRST_OCCURRENCE 16221 8 67 65 26216432 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h2.5a09dea8b894.gif
DUPTYPE_WITHIN_SAME_TREE -16221 8 67 65 26215590 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h2.gif
DUPTYPE_WITHIN_SAME_TREE -16221 9 67 65 26354249 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h2.5a09dea8b894.gif
DUPTYPE_WITHIN_SAME_TREE -16221 9 67 65 26353434 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h2.gif
DUPTYPE_FIRST_OCCURRENCE 9933 5 67 65 26355792 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/var/document.28ad506eb48f.js
DUPTYPE_WITHIN_SAME_TREE -9933 5 67 65 26350249 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/var/document.js
DUPTYPE_FIRST_OCCURRENCE 16259 8 67 65 26216463 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/fonts/readme.7a0f64800cf3.md
DUPTYPE_WITHIN_SAME_TREE -16259 9 67 65 26354284 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/fonts/readme.7a0f64800cf3.md
DUPTYPE_WITHIN_SAME_TREE -16259 9 67 65 26353538 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/fonts/readme.md
DUPTYPE_WITHIN_SAME_TREE -16259 8 67 65 26215707 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/fonts/readme.md
DUPTYPE_FIRST_OCCURRENCE 16225 8 67 65 26216429 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h4.d9b29176b0b4.gif
DUPTYPE_WITHIN_SAME_TREE -16225 8 67 65 26215587 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h4.gif
DUPTYPE_WITHIN_SAME_TREE -16225 9 67 65 26353431 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h4.gif
DUPTYPE_WITHIN_SAME_TREE -16225 9 67 65 26354246 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h4.d9b29176b0b4.gif
DUPTYPE_FIRST_OCCURRENCE 5253 3 70 65 26357644 5 /openedx/staticfiles/paragon/src/Button/Button.cdf9ea6b8835.scss
DUPTYPE_WITHIN_SAME_TREE -5253 3 70 65 26349610 5 /openedx/staticfiles/paragon/src/Button/Button.scss
DUPTYPE_WITHIN_SAME_TREE -5253 6 70 65 26354850 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Button/Button.cdf9ea6b8835.scss
